record_id,sample_original,sample_125,time_sec_original,time_sec_125,symbol,mapped_class,rhythm
108,408138,141715,1133.7166666666667,1133.72,N,N,
108,408548,141857,1134.8555555555556,1134.856,N,N,
108,408923,141987,1135.8972222222221,1135.896,N,N,
108,409297,142117,1136.9361111111111,1136.936,N,N,
108,409616,142228,1137.8222222222223,1137.824,N,N,
108,409942,142341,1138.7277777777779,1138.728,N,N,
108,410285,142460,1139.6805555555557,1139.68,N,N,
108,410690,142601,1140.8055555555557,1140.808,N,N,
108,411060,142729,1141.8333333333333,1141.832,N,N,
108,411504,142883,1143.0666666666666,1143.064,N,N,
108,411844,143001,1144.0111111111112,1144.008,N,N,
108,412190,143122,1144.9722222222222,1144.976,N,N,
108,412560,143250,1146.0,1146.0,N,N,
108,412957,143388,1147.1027777777779,1147.104,N,N,
108,413512,143581,1148.6444444444444,1148.648,N,N,
108,413957,143735,1149.8805555555555,1149.88,N,N,
108,414373,143880,1151.036111111111,1151.04,N,N,
108,414758,144013,1152.1055555555556,1152.104,N,N,
108,415150,144149,1153.1944444444443,1153.192,N,N,
108,415535,144283,1154.263888888889,1154.264,N,N,
108,415870,144399,1155.1944444444443,1155.192,N,N,
108,416228,144524,1156.1888888888889,1156.192,N,N,
108,416678,144680,1157.4388888888889,1157.44,N,N,
108,416802,144723,1157.7833333333333,1157.784,~,OTHER,
108,417024,144800,1158.4,1158.4,N,N,
108,417409,144934,1159.4694444444444,1159.472,N,N,
108,417846,145085,1160.6833333333334,1160.68,N,N,
108,418198,145208,1161.661111111111,1161.664,N,N,
108,418579,145340,1162.7194444444444,1162.72,N,N,
108,418964,145474,1163.7888888888888,1163.792,N,N,
108,419358,145610,1164.8833333333334,1164.88,N,N,
108,419761,145750,1166.0027777777777,1166.0,N,N,
108,420144,145883,1167.0666666666666,1167.064,N,N,
108,420515,146012,1168.0972222222222,1168.096,N,N,
108,420845,146127,1169.013888888889,1169.016,N,N,
108,421252,146268,1170.1444444444444,1170.144,N,N,
108,421669,146413,1171.3027777777777,1171.304,N,N,
108,421766,146447,1171.5722222222223,1171.576,~,OTHER,
108,422157,146582,1172.6583333333333,1172.656,N,N,
108,422524,146710,1173.6777777777777,1173.68,N,N,
108,422921,146848,1174.7805555555556,1174.784,N,N,
108,423315,146984,1175.875,1175.872,N,N,
108,423726,147127,1177.0166666666667,1177.016,N,N,
108,424115,147262,1178.0972222222222,1178.096,N,N,
108,424505,147398,1179.1805555555557,1179.184,N,N,
108,424861,147521,1180.1694444444445,1180.168,N,N,
108,425244,147654,1181.2333333333333,1181.232,N,N,
108,425627,147787,1182.2972222222222,1182.296,N,N,
108,426020,147924,1183.388888888889,1183.392,N,N,
108,426448,148072,1184.5777777777778,1184.576,N,N,
108,427064,148286,1186.2888888888888,1186.288,N,N,
108,427428,148412,1187.3,1187.296,N,N,
108,427840,148556,1188.4444444444443,1188.448,N,N,
108,428240,148694,1189.5555555555557,1189.552,N,N,
108,428661,148841,1190.725,1190.728,N,N,
108,429039,148972,1191.775,1191.776,N,N,
108,429133,149005,1192.036111111111,1192.04,~,OTHER,
108,429396,149096,1192.7666666666667,1192.768,N,N,
108,429720,149208,1193.6666666666667,1193.664,~,OTHER,
108,429767,149225,1193.7972222222222,1193.8,N,N,
108,430176,149367,1194.9333333333334,1194.936,N,N,
108,430563,149501,1196.0083333333334,1196.008,N,N,
108,430952,149636,1197.088888888889,1197.088,N,N,
108,431494,149824,1198.5944444444444,1198.592,N,N,
108,431978,149992,1199.9388888888889,1199.936,N,N,
108,432421,150146,1201.1694444444445,1201.168,N,N,
108,432815,150283,1202.263888888889,1202.264,N,N,
108,433193,150414,1203.3138888888889,1203.312,N,N,
108,433562,150542,1204.338888888889,1204.336,N,N,
108,433922,150667,1205.338888888889,1205.336,N,N,
108,434313,150803,1206.425,1206.424,N,N,
108,434700,150938,1207.5,1207.504,N,N,
108,435093,151074,1208.5916666666667,1208.592,N,N,
108,435657,151270,1210.1583333333333,1210.16,j,OTHER,
108,436069,151413,1211.3027777777777,1211.304,N,N,
108,436469,151552,1212.4138888888888,1212.416,N,N,
108,436887,151697,1213.575,1213.576,N,N,
108,437295,151839,1214.7083333333333,1214.712,N,N,
108,437548,151926,1215.411111111111,1215.408,~,OTHER,
108,437665,151967,1215.736111111111,1215.736,N,N,
108,438029,152093,1216.7472222222223,1216.744,N,N,
108,438399,152222,1217.775,1217.776,N,N,
108,438760,152347,1218.7777777777778,1218.776,N,N,
108,439133,152477,1219.8138888888889,1219.816,N,N,
108,439548,152621,1220.9666666666667,1220.968,N,N,
108,439987,152773,1222.1861111111111,1222.184,N,N,
108,440424,152925,1223.4,1223.4,N,N,
108,440857,153075,1224.6027777777779,1224.6,N,N,
108,441261,153216,1225.725,1225.728,N,N,
108,441645,153349,1226.7916666666667,1226.792,N,N,
108,442028,153482,1227.8555555555556,1227.856,N,N,
108,442396,153610,1228.8777777777777,1228.88,N,N,
108,442751,153733,1229.8638888888888,1229.864,N,N,
108,443135,153866,1230.9305555555557,1230.928,N,N,
108,443510,153997,1231.9722222222222,1231.976,N,N,
108,443873,154123,1232.9805555555556,1232.984,N,N,
108,444227,154245,1233.963888888889,1233.96,N,N,
108,444599,154375,1234.9972222222223,1235.0,N,N,
108,444956,154499,1235.9888888888888,1235.992,N,N,
108,445358,154638,1237.1055555555556,1237.104,N,N,
108,445747,154773,1238.1861111111111,1238.184,N,N,
108,446121,154903,1239.225,1239.224,N,N,
108,446477,155027,1240.213888888889,1240.216,N,N,
108,446837,155152,1241.213888888889,1241.216,N,N,
108,447193,155275,1242.2027777777778,1242.2,N,N,
108,447588,155412,1243.3,1243.296,N,N,
108,448058,155576,1244.6055555555556,1244.608,N,N,
108,448401,155695,1245.5583333333334,1245.56,N,N,
108,448753,155817,1246.536111111111,1246.536,N,N,
108,449123,155945,1247.5638888888889,1247.56,N,N,
108,449488,156072,1248.5777777777778,1248.576,N,N,
108,449861,156202,1249.6138888888888,1249.616,N,N,
108,450223,156327,1250.6194444444445,1250.616,N,N,
108,450567,156447,1251.575,1251.576,N,N,
108,450908,156565,1252.5222222222221,1252.52,N,N,
108,451250,156684,1253.4722222222222,1253.472,N,N,
108,451613,156810,1254.4805555555556,1254.48,N,N,
108,451970,156934,1255.4722222222222,1255.472,N,N,
108,452321,157056,1256.4472222222223,1256.448,N,N,
108,452444,157099,1256.7888888888888,1256.792,~,OTHER,
108,452648,157169,1257.3555555555556,1257.352,N,N,
108,452977,157284,1258.2694444444444,1258.272,N,N,
108,453327,157405,1259.2416666666666,1259.24,N,N,
108,453665,157523,1260.1805555555557,1260.184,N,N,
108,454026,157648,1261.1833333333334,1261.184,N,N,
108,454362,157765,1262.1166666666666,1262.12,N,N,
108,454712,157886,1263.088888888889,1263.088,N,N,
108,455049,158003,1264.025,1264.024,N,N,
108,455366,158113,1264.9055555555556,1264.904,N,N,
108,455716,158235,1265.8777777777777,1265.88,N,N,
108,456062,158355,1266.838888888889,1266.84,N,N,
108,456422,158480,1267.838888888889,1267.84,N,N,
108,456760,158597,1268.7777777777778,1268.776,N,N,
108,457078,158708,1269.661111111111,1269.664,N,N,
108,457258,158770,1270.161111111111,1270.16,V,V,
108,457752,158942,1271.5333333333333,1271.536,N,N,
108,458096,159061,1272.4888888888888,1272.488,N,N,
108,458454,159185,1273.4833333333333,1273.48,N,N,
108,458806,159308,1274.4611111111112,1274.464,N,N,
108,459137,159423,1275.3805555555555,1275.384,N,N,
108,459451,159532,1276.2527777777777,1276.256,N,N,
108,459785,159648,1277.1805555555557,1277.184,N,N,
108,460136,159769,1278.1555555555556,1278.152,N,N,
108,460497,159895,1279.1583333333333,1279.16,N,N,
108,460856,160019,1280.1555555555556,1280.152,N,N,
108,461216,160144,1281.1555555555556,1281.152,N,N,
108,461555,160262,1282.0972222222222,1282.096,N,N,
108,461899,160382,1283.0527777777777,1283.056,N,N,
108,462239,160500,1283.9972222222223,1284.0,N,N,
108,462602,160626,1285.0055555555555,1285.008,N,N,
108,462939,160743,1285.9416666666666,1285.944,N,N,
108,463287,160864,1286.9083333333333,1286.912,N,N,
108,463624,160981,1287.8444444444444,1287.848,N,N,
108,463931,161087,1288.6972222222223,1288.696,N,N,
108,464259,161201,1289.6083333333333,1289.608,N,N,
108,464607,161322,1290.575,1290.576,N,N,
108,464962,161445,1291.5611111111111,1291.56,N,N,
108,465310,161566,1292.5277777777778,1292.528,N,N,
108,465651,161684,1293.475,1293.472,N,N,
108,465994,161803,1294.4277777777777,1294.424,N,N,
108,466317,161916,1295.325,1295.328,N,N,
108,466653,162032,1296.2583333333334,1296.256,N,N,
108,467012,162157,1297.2555555555555,1297.256,N,N,
108,467346,162273,1298.1833333333334,1298.184,N,N,
108,467668,162385,1299.0777777777778,1299.08,N,N,
108,467985,162495,1299.9583333333333,1299.96,N,N,
108,468302,162605,1300.838888888889,1300.84,N,N,
108,468617,162714,1301.713888888889,1301.712,N,N,
108,468959,162833,1302.6638888888888,1302.664,N,N,
108,469316,162957,1303.6555555555556,1303.656,N,N,
108,469639,163069,1304.5527777777777,1304.552,N,N,
108,469978,163187,1305.4944444444445,1305.496,N,N,
108,470137,163242,1305.9361111111111,1305.936,~,OTHER,
108,470321,163306,1306.4472222222223,1306.448,N,N,
108,470643,163418,1307.3416666666667,1307.344,N,N,
108,470982,163535,1308.2833333333333,1308.28,N,N,
108,471316,163651,1309.2111111111112,1309.208,N,N,
108,471655,163769,1310.1527777777778,1310.152,N,N,
108,471985,163884,1311.0694444444443,1311.072,N,N,
108,472305,163995,1311.9583333333333,1311.96,N,N,
108,472602,164098,1312.7833333333333,1312.784,N,N,
108,472919,164208,1313.6638888888888,1313.664,N,N,
108,473247,164322,1314.575,1314.576,N,N,
108,473577,164436,1315.4916666666666,1315.488,N,N,
108,473890,164545,1316.361111111111,1316.36,N,N,
108,474218,164659,1317.2722222222221,1317.272,N,N,
108,474534,164769,1318.15,1318.152,N,N,
108,474844,164876,1319.0111111111112,1319.008,N,N,
108,475171,164990,1319.9194444444445,1319.92,N,N,
108,475510,165108,1320.861111111111,1320.864,N,N,
108,475848,165225,1321.8,1321.8,N,N,
108,476163,165334,1322.675,1322.672,N,N,
108,476494,165449,1323.5944444444444,1323.592,N,N,
108,476813,165560,1324.4805555555556,1324.48,N,N,
108,477112,165664,1325.3111111111111,1325.312,N,N,
108,477446,165780,1326.2388888888888,1326.24,N,N,
108,477790,165899,1327.1944444444443,1327.192,N,N,
108,478143,166022,1328.175,1328.176,N,N,
108,478464,166133,1329.0666666666666,1329.064,N,N,
108,478794,166248,1329.9833333333333,1329.984,N,N,
108,479123,166362,1330.8972222222221,1330.896,N,N,
108,479446,166474,1331.7944444444445,1331.792,N,N,
108,479794,166595,1332.7611111111112,1332.76,N,N,
108,480157,166721,1333.7694444444444,1333.768,N,N,
108,480504,166842,1334.7333333333333,1334.736,N,N,
108,480835,166957,1335.6527777777778,1335.656,N,N,
108,481163,167070,1336.5638888888889,1336.56,N,N,
108,481505,167189,1337.513888888889,1337.512,N,N,
108,481837,167305,1338.4361111111111,1338.44,N,N,
108,482191,167427,1339.4194444444445,1339.416,N,N,
108,482547,167551,1340.4083333333333,1340.408,N,N,
108,482885,167668,1341.3472222222222,1341.344,N,N,
108,483198,167777,1342.2166666666667,1342.216,N,N,
108,483523,167890,1343.1194444444445,1343.12,N,N,
108,483851,168004,1344.0305555555556,1344.032,N,N,
108,484196,168124,1344.9888888888888,1344.992,N,N,
108,484536,168242,1345.9333333333334,1345.936,N,N,
108,484857,168353,1346.825,1346.824,N,N,
108,485193,168470,1347.7583333333334,1347.76,N,N,
108,485517,168582,1348.6583333333333,1348.656,N,N,
108,485840,168694,1349.5555555555557,1349.552,N,N,
108,486183,168814,1350.5083333333334,1350.512,N,N,
108,486531,168934,1351.475,1351.472,N,N,
108,486869,169052,1352.4138888888888,1352.416,N,N,
108,487193,169164,1353.3138888888889,1353.312,N,N,
108,487526,169280,1354.2388888888888,1354.24,N,N,
108,487849,169392,1355.1361111111112,1355.136,N,N,
108,488180,169507,1356.0555555555557,1356.056,N,N,
108,488539,169632,1357.0527777777777,1357.056,N,N,
108,488880,169750,1358.0,1358.0,N,N,
108,489211,169865,1358.9194444444445,1358.92,N,N,
108,489576,169992,1359.9333333333334,1359.936,N,N,
108,489912,170108,1360.8666666666666,1360.864,N,N,
108,490263,170230,1361.8416666666667,1361.84,N,N,
108,490593,170345,1362.7583333333334,1362.76,N,N,
108,490797,170416,1363.325,1363.328,V,V,
108,490898,170451,1363.6055555555556,1363.608,x,OTHER,
108,491338,170603,1364.8277777777778,1364.824,N,N,
108,491647,170711,1365.6861111111111,1365.688,N,N,
108,491967,170822,1366.575,1366.576,N,N,
108,492302,170938,1367.5055555555555,1367.504,N,N,
108,492626,171051,1368.4055555555556,1368.408,N,N,
108,492946,171162,1369.2944444444445,1369.296,N,N,
108,493292,171282,1370.2555555555555,1370.256,N,N,
108,493611,171393,1371.1416666666667,1371.144,N,N,
108,493901,171493,1371.9472222222223,1371.944,N,N,
108,494200,171597,1372.7777777777778,1372.776,N,N,
108,494523,171709,1373.675,1373.672,N,N,
108,494853,171824,1374.5916666666667,1374.592,N,N,
108,495198,171944,1375.55,1375.552,N,N,
108,495532,172060,1376.4777777777779,1376.48,N,N,
108,495869,172177,1377.4138888888888,1377.416,N,N,
108,496171,172282,1378.2527777777777,1378.256,N,N,
108,496478,172388,1379.1055555555556,1379.104,N,N,
108,496797,172499,1379.9916666666666,1379.992,N,N,
108,497137,172617,1380.9361111111111,1380.936,N,N,
108,497479,172736,1381.8861111111112,1381.888,N,N,
108,497813,172852,1382.8138888888889,1382.816,N,N,
108,498150,172969,1383.75,1383.752,N,N,
108,498470,173080,1384.638888888889,1384.64,N,N,
108,498791,173191,1385.5305555555556,1385.528,N,N,
108,499119,173305,1386.4416666666666,1386.44,N,N,
108,499452,173421,1387.3666666666666,1387.368,N,N,
108,499785,173536,1388.2916666666667,1388.288,N,N,
108,500105,173648,1389.1805555555557,1389.184,N,N,
108,500414,173755,1390.0388888888888,1390.04,N,N,
108,500737,173867,1390.9361111111111,1390.936,N,N,
108,501064,173981,1391.8444444444444,1391.848,N,N,
108,501403,174098,1392.786111111111,1392.784,N,N,
108,501751,174219,1393.7527777777777,1393.752,N,N,
108,502080,174333,1394.6666666666667,1394.664,N,N,
108,502418,174451,1395.6055555555556,1395.608,N,N,
108,502727,174558,1396.463888888889,1396.464,N,N,
108,503077,174680,1397.4361111111111,1397.44,N,N,
108,503428,174801,1398.411111111111,1398.408,N,N,
108,503764,174918,1399.3444444444444,1399.344,N,N,
108,504126,175044,1400.35,1400.352,N,N,
108,504476,175165,1401.3222222222223,1401.32,N,N,
108,504812,175282,1402.2555555555555,1402.256,N,N,
108,505135,175394,1403.1527777777778,1403.152,N,N,
108,505491,175518,1404.1416666666667,1404.144,N,N,
108,505835,175637,1405.0972222222222,1405.096,N,N,
108,506185,175759,1406.0694444444443,1406.072,N,N,
108,506546,175884,1407.0722222222223,1407.072,N,N,
108,506863,175994,1407.9527777777778,1407.952,N,N,
108,507200,176111,1408.888888888889,1408.888,N,N,
108,507561,176236,1409.8916666666667,1409.888,N,N,
108,507933,176366,1410.925,1410.928,N,N,
108,508266,176481,1411.85,1411.848,N,N,
108,508626,176606,1412.85,1412.848,N,N,
108,508968,176725,1413.8,1413.8,N,N,
108,509292,176838,1414.7,1414.704,N,N,
108,509631,176955,1415.6416666666667,1415.64,N,N,
108,509803,177015,1416.1194444444445,1416.12,V,V,
108,510333,177199,1417.5916666666667,1417.592,N,N,
108,510679,177319,1418.5527777777777,1418.552,N,N,
108,510991,177427,1419.4194444444445,1419.416,N,N,
108,511324,177543,1420.3444444444444,1420.344,N,N,
108,511676,177665,1421.3222222222223,1421.32,N,N,
108,512001,177778,1422.225,1422.224,N,N,
108,512352,177900,1423.2,1423.2,N,N,
108,512727,178030,1424.2416666666666,1424.24,N,N,
108,513055,178144,1425.1527777777778,1425.152,N,N,
108,513396,178262,1426.1,1426.096,N,N,
108,513728,178378,1427.0222222222221,1427.024,N,N,
108,514108,178510,1428.0777777777778,1428.08,N,N,
108,514463,178633,1429.0638888888889,1429.064,N,N,
108,514835,178762,1430.0972222222222,1430.096,N,N,
108,515187,178884,1431.075,1431.072,N,N,
108,515523,179001,1432.0083333333334,1432.008,N,N,
108,515873,179123,1432.9805555555556,1432.984,N,N,
108,516218,179242,1433.9388888888889,1433.936,N,N,
108,516603,179376,1435.0083333333334,1435.008,N,N,
108,516974,179505,1436.0388888888888,1436.04,N,N,
108,517322,179626,1437.0055555555555,1437.008,N,N,
108,517664,179744,1437.9555555555555,1437.952,N,N,
108,518023,179869,1438.9527777777778,1438.952,N,N,
108,518366,179988,1439.9055555555556,1439.904,N,N,
108,518747,180120,1440.963888888889,1440.96,N,N,
108,519098,180242,1441.9388888888889,1441.936,N,N,
108,519439,180361,1442.8861111111112,1442.888,N,N,
108,519775,180477,1443.8194444444443,1443.816,N,N,
108,520138,180603,1444.8277777777778,1444.824,N,N,
108,520456,180714,1445.7111111111112,1445.712,N,N,
108,520800,180833,1446.6666666666667,1446.664,N,N,
108,521184,180967,1447.7333333333333,1447.736,N,N,
108,521516,181082,1448.6555555555556,1448.656,N,N,
108,521877,181207,1449.6583333333333,1449.656,N,N,
108,522231,181330,1450.6416666666667,1450.64,N,N,
108,522562,181445,1451.5611111111111,1451.56,N,N,
108,522979,181590,1452.7194444444444,1452.72,N,N,
108,523357,181721,1453.7694444444444,1453.768,N,N,
108,523728,181850,1454.8,1454.8,N,N,
108,524098,181978,1455.8277777777778,1455.824,N,N,
108,524460,182104,1456.8333333333333,1456.832,N,N,
108,524803,182223,1457.786111111111,1457.784,N,N,
108,525182,182355,1458.838888888889,1458.84,N,N,
108,525529,182475,1459.8027777777777,1459.8,N,N,
108,525899,182604,1460.8305555555555,1460.832,N,N,
108,526230,182719,1461.75,1461.752,N,N,
108,526417,182784,1462.2694444444444,1462.272,V,V,
108,526532,182824,1462.588888888889,1462.592,x,OTHER,
108,526953,182970,1463.7583333333334,1463.76,N,N,
108,527326,183099,1464.7944444444445,1464.792,N,N,
108,527651,183212,1465.6972222222223,1465.696,N,N,
108,528026,183342,1466.7388888888888,1466.736,N,N,
108,528246,183419,1467.35,1467.352,A,A,
108,528756,183596,1468.7666666666667,1468.768,N,N,
108,528960,183667,1469.3333333333333,1469.336,A,A,
108,529389,183816,1470.525,1470.528,N,N,
108,529762,183945,1471.5611111111111,1471.56,N,N,
108,530114,184067,1472.5388888888888,1472.536,N,N,
108,530468,184190,1473.5222222222221,1473.52,N,N,
108,530823,184314,1474.5083333333334,1474.512,N,N,
108,531143,184425,1475.3972222222221,1475.4,N,N,
108,531533,184560,1476.4805555555556,1476.48,N,N,
108,531896,184686,1477.4888888888888,1477.488,N,N,
108,532241,184806,1478.4472222222223,1478.448,N,N,
108,532611,184934,1479.475,1479.472,N,N,
108,532972,185060,1480.4777777777779,1480.48,N,N,
108,533340,185188,1481.5,1481.504,N,N,
108,533697,185311,1482.4916666666666,1482.488,N,N,
108,534071,185441,1483.5305555555556,1483.528,N,N,
108,534441,185570,1484.5583333333334,1484.56,N,N,
108,534807,185697,1485.575,1485.576,N,N,
108,535166,185822,1486.5722222222223,1486.576,N,N,
108,535512,185942,1487.5333333333333,1487.536,N,N,
108,535879,186069,1488.5527777777777,1488.552,N,N,
108,536232,186192,1489.5333333333333,1489.536,N,N,
108,536601,186320,1490.5583333333334,1490.56,N,N,
108,536964,186446,1491.5666666666666,1491.568,N,N,
108,537294,186560,1492.4833333333333,1492.48,N,N,
108,537648,186683,1493.4666666666667,1493.464,N,N,
108,538021,186813,1494.5027777777777,1494.504,N,N,
108,538380,186938,1495.5,1495.504,N,N,
108,538765,187071,1496.5694444444443,1496.568,N,N,
108,539114,187192,1497.5388888888888,1497.536,N,N,
108,539457,187311,1498.4916666666666,1498.488,N,N,
108,539790,187427,1499.4166666666667,1499.416,N,N,
108,540147,187551,1500.4083333333333,1500.408,N,N,
108,540510,187677,1501.4166666666667,1501.416,N,N,
108,540890,187809,1502.4722222222222,1502.472,N,N,
108,541222,187924,1503.3944444444444,1503.392,N,N,
108,541571,188045,1504.3638888888888,1504.36,N,N,
108,541916,188165,1505.3222222222223,1505.32,N,N,
108,542276,188290,1506.3222222222223,1506.32,N,N,
108,542626,188412,1507.2944444444445,1507.296,N,N,
108,543000,188542,1508.3333333333333,1508.336,N,N,
108,543367,188669,1509.3527777777779,1509.352,N,N,
108,543711,188789,1510.3083333333334,1510.312,N,N,
108,544088,188919,1511.3555555555556,1511.352,N,N,
108,544465,189050,1512.4027777777778,1512.4,N,N,
108,544832,189178,1513.4222222222222,1513.424,N,N,
108,545213,189310,1514.4805555555556,1514.48,N,N,
108,545549,189427,1515.4138888888888,1515.416,N,N,
108,545915,189554,1516.4305555555557,1516.432,N,N,
108,546280,189681,1517.4444444444443,1517.448,N,N,
108,546682,189820,1518.5611111111111,1518.56,N,N,
108,547029,189941,1519.525,1519.528,N,N,
108,547409,190073,1520.5805555555555,1520.584,N,N,
108,547749,190191,1521.525,1521.528,N,N,
108,548115,190318,1522.5416666666667,1522.544,N,N,
108,548462,190438,1523.5055555555555,1523.504,N,N,
108,548885,190585,1524.6805555555557,1524.68,N,N,
108,549273,190720,1525.7583333333334,1525.76,N,N,
108,549655,190852,1526.8194444444443,1526.816,N,N,
108,550042,190987,1527.8944444444444,1527.896,N,N,
108,550402,191112,1528.8944444444444,1528.896,N,N,
108,550751,191233,1529.8638888888888,1529.864,N,N,
108,551170,191378,1531.0277777777778,1531.024,N,N,
108,551539,191507,1532.0527777777777,1532.056,N,N,
108,551902,191633,1533.0611111111111,1533.064,N,N,
108,552291,191768,1534.1416666666667,1534.144,N,N,
108,552634,191887,1535.0944444444444,1535.096,N,N,
108,553104,192050,1536.4,1536.4,N,N,
108,553575,192214,1537.7083333333333,1537.712,N,N,
108,553977,192353,1538.825,1538.824,N,N,
108,554330,192476,1539.8055555555557,1539.808,N,N,
108,554714,192609,1540.8722222222223,1540.872,N,N,
108,555088,192739,1541.911111111111,1541.912,N,N,
108,555466,192870,1542.9611111111112,1542.96,N,N,
108,555864,193008,1544.0666666666666,1544.064,N,N,
108,556210,193128,1545.0277777777778,1545.024,N,N,
108,556575,193255,1546.0416666666667,1546.04,N,N,
108,557011,193407,1547.2527777777777,1547.256,N,N,
108,557470,193566,1548.5277777777778,1548.528,N,N,
108,557884,193710,1549.6777777777777,1549.68,N,N,
108,558302,193855,1550.838888888889,1550.84,N,N,
108,558669,193982,1551.8583333333333,1551.856,N,N,
108,559052,194115,1552.9222222222222,1552.92,N,N,
108,559414,194241,1553.9277777777777,1553.928,N,N,
108,559847,194391,1555.1305555555555,1555.128,N,N,
108,560237,194527,1556.213888888889,1556.216,N,N,
108,560625,194661,1557.2916666666667,1557.288,N,N,
108,560993,194789,1558.3138888888889,1558.312,N,N,
108,561362,194917,1559.338888888889,1559.336,N,N,
108,561739,195048,1560.3861111111112,1560.384,N,N,
108,562157,195193,1561.5472222222222,1561.544,N,N,
108,562558,195333,1562.661111111111,1562.664,N,N,
108,562950,195469,1563.75,1563.752,N,N,
108,563317,195596,1564.7694444444444,1564.768,N,N,
108,563706,195731,1565.85,1565.848,N,N,
108,564086,195863,1566.9055555555556,1566.904,N,N,
108,564468,195996,1567.9666666666667,1567.968,N,N,
108,564846,196127,1569.0166666666667,1569.016,N,N,
108,565212,196254,1570.0333333333333,1570.032,N,N,
108,565572,196379,1571.0333333333333,1571.032,N,N,
108,565952,196511,1572.088888888889,1572.088,N,N,
108,566307,196634,1573.075,1573.072,N,N,
108,566674,196762,1574.0944444444444,1574.096,N,N,
108,567036,196888,1575.1,1575.104,N,N,
108,567385,197009,1576.0694444444443,1576.072,N,N,
108,567752,197136,1577.088888888889,1577.088,N,N,
108,568109,197260,1578.0805555555555,1578.08,N,N,
108,568546,197412,1579.2944444444445,1579.296,N,N,
108,568978,197562,1580.4944444444445,1580.496,N,N,
108,569337,197686,1581.4916666666666,1581.488,N,N,
108,569722,197820,1582.5611111111111,1582.56,N,N,
108,570095,197950,1583.5972222222222,1583.6,N,N,
108,570447,198072,1584.575,1584.576,N,N,
108,570835,198207,1585.6527777777778,1585.656,N,N,
108,571175,198325,1586.5972222222222,1586.6,N,N,
108,571508,198440,1587.5222222222221,1587.52,N,N,
108,571906,198578,1588.6277777777777,1588.624,N,N,
108,572235,198693,1589.5416666666667,1589.544,N,N,
108,572662,198841,1590.7277777777779,1590.728,N,N,
108,573037,198971,1591.7694444444444,1591.768,N,N,
108,573369,199086,1592.6916666666666,1592.688,N,N,
108,573730,199212,1593.6944444444443,1593.696,N,N,
108,574067,199329,1594.6305555555555,1594.632,N,N,
108,574405,199446,1595.5694444444443,1595.568,N,N,
108,574779,199576,1596.6083333333333,1596.608,N,N,
108,575185,199717,1597.736111111111,1597.736,N,N,
108,575525,199835,1598.6805555555557,1598.68,N,N,
108,575908,199968,1599.7444444444445,1599.744,N,N,
108,576278,200097,1600.7722222222221,1600.776,N,N,
108,576620,200215,1601.7222222222222,1601.72,N,N,
108,577020,200354,1602.8333333333333,1602.832,N,N,
108,577394,200484,1603.8722222222223,1603.872,N,N,
108,577783,200619,1604.9527777777778,1604.952,N,N,
108,578104,200731,1605.8444444444444,1605.848,N,N,
108,578473,200859,1606.8694444444445,1606.872,N,N,
108,578850,200990,1607.9166666666667,1607.92,N,N,
108,579194,201109,1608.8722222222223,1608.872,N,N,
108,579592,201247,1609.9777777777779,1609.976,N,N,
108,579935,201366,1610.9305555555557,1610.928,N,N,
108,580289,201489,1611.9138888888888,1611.912,N,N,
108,580619,201604,1612.8305555555555,1612.832,N,N,
108,580794,201665,1613.3166666666666,1613.32,V,V,
108,580872,201692,1613.5333333333333,1613.536,x,OTHER,
108,581312,201844,1614.7555555555555,1614.752,N,N,
108,581645,201960,1615.6805555555557,1615.68,N,N,
108,581964,202071,1616.5666666666666,1616.568,N,N,
108,582337,202200,1617.6027777777779,1617.6,N,N,
108,582659,202312,1618.4972222222223,1618.496,N,N,
108,582995,202429,1619.4305555555557,1619.432,N,N,
108,583336,202547,1620.3777777777777,1620.376,N,N,
108,583741,202688,1621.5027777777777,1621.504,N,N,
108,584064,202800,1622.4,1622.4,N,N,
108,584408,202919,1623.3555555555556,1623.352,N,N,
108,584785,203050,1624.4027777777778,1624.4,N,N,
108,585105,203161,1625.2916666666667,1625.288,N,N,
108,585447,203280,1626.2416666666666,1626.24,N,N,
108,585838,203416,1627.3277777777778,1627.328,N,N,
108,586214,203547,1628.3722222222223,1628.376,N,N,
108,586538,203659,1629.2722222222221,1629.272,N,N,
108,586937,203798,1630.3805555555555,1630.384,N,N,
108,587285,203918,1631.3472222222222,1631.344,N,N,
108,587629,204038,1632.3027777777777,1632.304,N,N,
108,588029,204177,1633.4138888888888,1633.416,N,N,
108,588384,204300,1634.4,1634.4,N,N,
108,588750,204427,1635.4166666666667,1635.416,N,N,
108,589061,204535,1636.2805555555556,1636.28,N,N,
108,589419,204659,1637.275,1637.272,N,N,
108,589759,204777,1638.2194444444444,1638.216,N,N,
108,590143,204911,1639.286111111111,1639.288,N,N,
108,590491,205032,1640.2527777777777,1640.256,N,N,
108,590834,205151,1641.2055555555555,1641.208,N,N,
108,591185,205273,1642.1805555555557,1642.184,N,N,
108,591506,205384,1643.0722222222223,1643.072,N,N,
108,591847,205502,1644.0194444444444,1644.016,N,N,
108,592235,205637,1645.0972222222222,1645.096,N,N,
108,592575,205755,1646.0416666666667,1646.04,N,N,
108,592937,205881,1647.0472222222222,1647.048,N,N,
108,593280,206000,1648.0,1648.0,N,N,
108,593635,206123,1648.986111111111,1648.984,N,N,
